P,t,iter,vx,vy,pen_factor,v_mag,vel_mag_in,v_coll,v_ang,ang_acc,ang_diff,imomx,imomy,imom,tot_area,cur_area,area_diff,vx_rel,vy_rel,v_rel,col_acc_x,col_acc_y,col_acc_mag,p_mom_x,p_mom_y,p_mom
0,0.0050,1,1.0000,0.0000,0.00000000,0.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.0100,2,1.0000,0.0000,0.00000000,1.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.0150,3,1.0000,0.0000,0.00000000,1.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.0200,4,1.0000,0.0000,0.00000000,1.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.0250,5,1.0000,0.0000,0.00000000,1.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.0300,6,1.0000,0.0000,0.00000000,1.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.0350,7,1.0000,0.0000,0.00000000,1.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.0400,8,1.0000,0.0000,0.00000000,1.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.0450,9,1.0000,0.0000,0.00000000,1.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.0500,10,1.0000,0.0000,0.00000000,1.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.0550,11,1.0000,0.0000,0.00000000,1.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.0600,12,1.0000,0.0000,0.00000000,1.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.0650,13,1.0000,0.0000,0.00000000,1.00000000,1.00000000,0.0000,0.0000,0.00000000,0.00000000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.0700,14,0.9999,-0.0000,0.00000000,0.99992335,1.00000000,0.0000,6.2831,0.00000000,0.00000000,0.0000,0.0000,0.00007665,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.0750,15,0.9992,-0.0004,0.00000000,0.99924445,1.00000000,0.0000,6.2827,0.00000000,0.00000000,0.0000,0.0000,0.00075555,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.0800,16,0.9977,-0.0014,0.00000000,0.99767109,1.00000000,0.0000,6.2818,0.00000000,0.00000000,0.0000,0.0000,0.00232891,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0,0.0850,17,0.9950,-0.0031,0.00239930,0.99501143,0.99501143,0.0000,6.2801,0.00000000,0.00000000,0.0000,0.0000,0.00498857,-0.00047110,0.00047110,-0.00047110,1.99500668,-0.00307327,1.99500905,-0.00024833,0.00019099,0.00000000,-1.00000000,0.00000000,0.00000000
0,0.0900,18,0.9883,-0.0070,0.00671626,0.98829149,0.99501143,0.0000,6.2761,2.48598763,0.00000000,0.0000,0.0000,0.01170851,-0.00178984,0.00131873,-0.00084763,1.99500668,-0.00307327,1.99500905,-0.00093677,0.00073424,0.00000000,0.98826639,-0.00704375,0.98829149
0,0.0950,19,0.9804,-0.0109,0.01219672,0.98041606,0.99501143,0.0000,6.2721,2.47680745,-0.00918018,0.0000,0.0000,0.01958394,-0.00371356,0.00239482,-0.00107609,1.99500668,-0.00307327,1.99500905,-0.00192592,0.00154569,0.00000000,0.98035549,-0.01089759,0.98041606
0,0.1000,20,0.9696,-0.0153,0.01854118,0.96969672,0.99501143,0.0000,6.2674,2.46528308,-0.01152437,0.0000,0.0000,0.03030328,-0.00603537,0.00364055,-0.00124573,1.99500668,-0.00307327,1.99500905,-0.00309856,0.00255084,0.00000000,0.96957547,-0.01533377,0.96969672
0,0.1050,21,0.9557,-0.0203,0.02555461,0.95589393,0.99501143,0.0000,6.2620,2.45284352,-0.01243956,0.0000,0.0000,0.04410607,-0.00865819,0.00501764,-0.00137708,1.99500668,-0.00307327,1.99500905,-0.00439732,0.00371664,0.00000000,0.95567878,-0.02027963,0.95589393
0,0.1100,22,0.9385,-0.0257,0.03308733,0.93885877,0.99501143,0.0000,6.2558,2.43988838,-0.01295514,0.0000,0.0000,0.06114123,-0.01151432,0.00649668,-0.00147904,1.99500668,-0.00307327,1.99500905,-0.00578146,0.00502021,0.00000000,0.93850744,-0.02568208,0.93885877
0,0.1150,23,0.9180,-0.0315,0.04101410,0.91851432,0.99501143,0.0000,6.2489,2.42655289,-0.01333549,0.0000,0.0000,0.08148568,-0.01454978,0.00805310,-0.00155642,1.99500668,-0.00307327,1.99500905,-0.00721835,0.00644276,0.00000000,0.91797412,-0.03149703,0.91851432
0,0.1200,24,0.8941,-0.0377,0.04922496,0.89484587,0.99501143,0.0000,6.2411,2.41290720,-0.01364569,0.0000,0.0000,0.10515413,-0.01771840,0.00966530,-0.00161220,1.99500668,-0.00307327,1.99500905,-0.00868039,0.00796731,0.00000000,0.89405201,-0.03768471,0.89484587
0,0.1250,25,0.8668,-0.0442,0.05762063,0.86789438,0.99501143,0.0000,6.2322,2.39900152,-0.01390568,0.0000,0.0000,0.13210562,-0.02097908,0.01131378,-0.00164849,1.99500668,-0.00307327,1.99500905,-0.01014358,0.00957771,0.00000000,0.86676779,-0.04420691,0.86789438
0,0.1300,26,0.8362,-0.0510,0.06611019,0.83775139,0.99501143,0.0000,6.2222,2.38487993,-0.01412158,0.0000,0.0000,0.16224861,-0.02429449,0.01298071,-0.00166692,1.99500668,-0.00307327,1.99500905,-0.01158687,0.01125808,0.00000000,0.83619604,-0.05102535,0.83775139
0,0.1350,27,0.8025,-0.0581,0.07460982,0.80455461,0.99501143,0.0000,6.2109,2.37058550,-0.01429443,0.0000,0.0000,0.19544539,-0.02763031,0.01464960,-0.00166890,1.99500668,-0.00307327,1.99500905,-0.01299179,0.01299263,0.00000000,0.80245403,-0.05810042,0.80455461
0,0.1400,28,0.7657,-0.0654,0.08304220,0.76848380,0.99501143,0.0000,6.1980,2.35616226,-0.01442324,0.0000,0.0000,0.23151620,-0.03095490,0.01630530,-0.00165569,1.99500668,-0.00307327,1.99500905,-0.01434233,0.01476555,0.00000000,0.76569671,-0.06539036,0.76848380
0,0.1450,29,0.7261,-0.0729,0.09133621,0.72975702,0.99501143,0.0000,6.1832,2.34165599,-0.01450627,0.0000,0.0000,0.27024298,-0.03423912,0.01793382,-0.00162853,1.99500668,-0.00307327,1.99500905,-0.01562485,0.01656108,0.00000000,0.72611164,-0.07285057,0.72975702
0,0.1500,30,0.6839,-0.0804,0.09942681,0.68862729,0.99501143,0.0000,6.1661,2.32711435,-0.01454164,0.0000,0.0000,0.31137271,-0.03745623,0.01952241,-0.00158859,1.99500668,-0.00307327,1.99500905,-0.01682797,0.01836356,0.00000000,0.68391376,-0.08043325,0.68862729
0,0.1550,31,0.6393,-0.0881,0.10725496,0.64537997,0.99501143,0.0000,6.1463,2.31258669,-0.01452766,0.0000,0.0000,0.35462003,-0.04058187,0.02105946,-0.00153705,1.99500668,-0.00307327,1.99500905,-0.01794257,0.02015757,0.00000000,0.63934027,-0.08808706,0.64537997
0,0.1600,32,0.5926,-0.0958,0.11476755,0.60033143,0.99501143,0.0000,6.1230,2.29812364,-0.01446305,0.0000,0.0000,0.39966857,-0.04359402,0.02253456,-0.00147510,1.99500668,-0.00307327,1.99500905,-0.01896171,0.02192805,0.00000000,0.59264527,-0.09575702,0.60033143
0,0.1650,33,0.5441,-0.1034,0.12191736,0.55382979,0.99501143,0.0000,6.0954,2.28377659,-0.01434706,0.0000,0.0000,0.44617021,-0.04647298,0.02393842,-0.00140386,1.99500668,-0.00307327,1.99500905,-0.01988048,0.02366047,0.00000000,0.54409471,-0.10338466,0.55382979
0,0.1700,34,0.4940,-0.1109,0.12866285,0.50625924,0.99501143,0.0000,6.0623,2.26959703,-0.01417956,0.0000,0.0000,0.49374076,-0.04920131,0.02526289,-0.00132447,1.99500668,-0.00307327,1.99500905,-0.02069588,0.02534094,0.00000000,0.49396132,-0.11090819,0.50625924
0,0.1750,35,0.4425,-0.1183,0.13496802,0.45805033,0.99501143,0.0000,6.0220,2.25563594,-0.01396109,0.0000,0.0000,0.54194967,-0.05176380,0.02650091,-0.00123802,1.99500668,-0.00307327,1.99500905,-0.02140669,0.02695641,0.00000000,0.44252003,-0.11826298,0.45805033
0,0.1800,36,0.3900,-0.1254,0.14080211,0.40970073,0.99501143,0.0000,5.9722,2.24194306,-0.01369288,0.0000,0.0000,0.59029927,-0.05414734,0.02764643,-0.00114552,1.99500668,-0.00307327,1.99500905,-0.02201323,0.02849469,0.00000000,0.39004359,-0.12538214,0.40970073
0,0.1850,37,0.3368,-0.1322,0.14613938,0.36181428,0.99501143,0.0000,5.9092,2.22856622,-0.01337684,0.0000,0.0000,0.63818572,-0.05634083,0.02869440,-0.00104797,1.99500668,-0.00307327,1.99500905,-0.02251718,0.02994464,0.00000000,0.33679883,-0.13219728,0.36181428
0,0.1900,38,0.2830,-0.1386,0.15095872,0.31517360,0.99501143,0.0000,5.8277,2.21555070,-0.01301552,0.0000,0.0000,0.68482640,-0.05833508,0.02964067,-0.00094627,1.99500668,-0.00307327,1.99500905,-0.02292135,0.03129618,0.00000000,0.28304331,-0.13863940,0.31517360
0,0.1950,39,0.2290,-0.1446,0.15524330,0.27087281,0.99501143,0.0000,5.7199,2.20293864,-0.01261206,0.0000,0.0000,0.72912719,-0.06012263,0.03048195,-0.00084128,1.99500668,-0.00307327,1.99500905,-0.02322947,0.03254033,0.00000000,0.22902269,-0.14463985,0.27087281
0,0.2000,40,0.1750,-0.1501,0.15898027,0.23055031,0.99501143,0.0000,5.5740,2.19076848,-0.01217015,0.0000,0.0000,0.76944969,-0.06169765,0.03121570,-0.00073375,1.99500668,-0.00307327,1.99500905,-0.02344593,0.03366931,0.00000000,0.17496856,-0.15013143,0.23055031
0,0.2050,41,0.1211,-0.1550,0.16216033,0.19673540,0.99501143,0.0000,5.3755,2.17907458,-0.01169390,0.0000,0.0000,0.80326460,-0.06305581,0.03184011,-0.00062440,1.99500668,-0.00307327,1.99500905,-0.02357561,0.03467645,0.00000000,0.12109700,-0.15504946,0.19673540
0,0.2100,42,0.0676,-0.1593,0.16477744,0.17308307,0.99501143,0.0000,5.1137,2.16788681,-0.01118777,0.0000,0.0000,0.82691693,-0.06419408,0.03235397,-0.00051387,1.99500668,-0.00307327,1.99500905,-0.02362367,0.03555623,0.00000000,0.06760757,-0.15933287,0.17308307
0,0.2150,43,0.0147,-0.1629,0.16682850,0.16358559,0.99501143,0.0000,4.8023,2.15723031,-0.01065650,0.0000,0.0000,0.83641441,-0.06511067,0.03275670,-0.00040272,1.99500668,-0.00307327,1.99500905,-0.02359538,0.03630425,0.00000000,0.01468293,-0.16292531,0.16358559
0,0.2200,44,-0.0375,-0.1658,0.16831307,0.16996706,0.99501143,0.0000,4.4899,2.14712533,-0.01010497,0.0000,0.0000,0.83003294,-0.06580489,0.03304819,-0.00029149,1.99500668,-0.00307327,1.99500905,-0.02349594,0.03691716,0.00000000,-0.03751117,-0.16577609,0.16996706
0,0.2250,45,-0.0888,-0.1678,0.16923312,0.18989629,0.99501143,0.0000,4.2256,2.13758718,-0.00953815,0.0000,0.0000,0.81010371,-0.06627704,0.03322885,-0.00018065,1.99500668,-0.00307327,1.99500905,-0.02333042,0.03739265,0.00000000,-0.08882548,-0.16784110,0.18989629
0,0.2300,46,-0.1391,-0.1691,0.16959287,0.21896450,0.99501143,0.0000,4.0239,2.12862621,-0.00896097,0.0000,0.0000,0.78103550,-0.06652833,0.03329948,-0.00007064,1.99500668,-0.00307327,1.99500905,-0.02310361,0.03772936,0.00000000,-0.13912652,-0.16908360,0.21896450
